contract,cohort,element_bytes,path,count,variant,sample,rounds,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
normal,1,8,reserved,16,direct-c,4,1024,56000,7808198825975105641,2048,172032,168
normal,1,8,reserved,16,whitefoot,5,1024,87000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,direct-c,5,1024,56000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,reverse-c,5,1024,70000,13764731325644853354,2048,172032,168
normal,1,8,reserved,16,direct-c,6,1024,57000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,reverse-c,6,1024,70000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,whitefoot,6,1024,86000,8431867046325868651,2048,172032,168
normal,1,8,reserved,16,reverse-c,7,1024,70000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,whitefoot,7,1024,86000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,direct-c,7,1024,56000,12634127471829442668,2048,172032,168
normal,1,8,reserved,16,whitefoot,8,1024,87000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,direct-c,8,1024,56000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,reverse-c,8,1024,71000,10271008492177877101,2048,172032,168
normal,1,8,reserved,16,direct-c,9,1024,56000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,reverse-c,9,1024,71000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,whitefoot,9,1024,87000,2934559836407001198,2048,172032,168
normal,1,8,reserved,16,reverse-c,10,1024,70000,12399936318824347759,2048,172032,168
normal,1,8,reserved,16,whitefoot,10,1024,87000,12399936318824347759,2048,172032,168
normal,1,8,reserved,16,direct-c,10,1024,56000,12399936318824347759,2048,172032,168
normal,1,8,reserved,256,direct-c,0,64,28000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,reverse-c,0,64,51000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,whitefoot,0,64,56000,2579303665581912421,128,133632,2088
normal,1,8,reserved,256,reverse-c,1,64,51000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,whitefoot,1,64,56000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,direct-c,1,64,27000,15004863404960584294,128,133632,2088
normal,1,8,reserved,256,whitefoot,2,64,57000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,direct-c,2,64,28000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,reverse-c,2,64,52000,6238444661111665511,128,133632,2088
normal,1,8,reserved,256,direct-c,3,64,27000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,reverse-c,3,64,50000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,whitefoot,3,64,56000,15378485664560305256,128,133632,2088
normal,1,8,reserved,256,reverse-c,4,64,50000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,whitefoot,4,64,57000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,direct-c,4,64,27000,2766610939810346345,128,133632,2088
normal,1,8,reserved,256,whitefoot,5,64,56000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,direct-c,5,64,27000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,reverse-c,5,64,50000,1301900758297908842,128,133632,2088
normal,1,8,reserved,256,direct-c,6,64,28000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,reverse-c,6,64,50000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,whitefoot,6,64,56000,1404462645086893931,128,133632,2088
normal,1,8,reserved,256,reverse-c,7,64,50000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,whitefoot,7,64,56000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,direct-c,7,64,28000,2476260582492428396,128,133632,2088
normal,1,8,reserved,256,whitefoot,8,64,57000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,direct-c,8,64,27000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,reverse-c,8,64,50000,16842734688888060269,128,133632,2088
normal,1,8,reserved,256,direct-c,9,64,28000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,reverse-c,9,64,51000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,whitefoot,9,64,56000,12837902397001046638,128,133632,2088
normal,1,8,reserved,256,reverse-c,10,64,51000,5765124497358273391,128,133632,2088
normal,1,8,reserved,256,whitefoot,10,64,56000,5765124497358273391,128,133632,2088
normal,1,8,reserved,256,direct-c,10,64,27000,5765124497358273391,128,133632,2088
normal,1,8,reserved,4096,direct-c,0,4,27000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,reverse-c,0,4,46000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,whitefoot,0,4,54000,13662483684667186637,8,131232,32808
normal,1,8,reserved,4096,reverse-c,1,4,47000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,whitefoot,1,4,55000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,direct-c,1,4,26000,4597654380427216870,8,131232,32808
normal,1,8,reserved,4096,whitefoot,2,4,54000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,direct-c,2,4,26000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,reverse-c,2,4,45000,16760650771382120959,8,131232,32808
normal,1,8,reserved,4096,direct-c,3,4,26000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,reverse-c,3,4,47000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,whitefoot,3,4,54000,5487664896997682200,8,131232,32808
normal,1,8,reserved,4096,reverse-c,4,4,47000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,whitefoot,4,4,55000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,direct-c,4,4,26000,15261598176057689633,8,131232,32808
normal,1,8,reserved,4096,whitefoot,5,4,55000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,direct-c,5,4,26000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,reverse-c,5,4,47000,17188691050809565226,8,131232,32808
normal,1,8,reserved,4096,direct-c,6,4,26000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,reverse-c,6,4,47000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,whitefoot,6,4,55000,13477100091397777971,8,131232,32808
normal,1,8,reserved,4096,reverse-c,7,4,45000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,whitefoot,7,4,55000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,direct-c,7,4,26000,17612349536294122556,8,131232,32808
normal,1,8,reserved,4096,whitefoot,8,4,54000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,direct-c,8,4,25000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,reverse-c,8,4,47000,1589255794511924789,8,131232,32808
normal,1,8,reserved,4096,direct-c,9,4,26000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,reverse-c,9,4,46000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,whitefoot,9,4,55000,14508270848255645742,8,131232,32808
normal,1,8,reserved,4096,reverse-c,10,4,47000,13368836612186718759,8,131232,32808
normal,1,8,reserved,4096,whitefoot,10,4,54000,13368836612186718759,8,131232,32808
normal,1,8,reserved,4096,direct-c,10,4,26000,13368836612186718759,8,131232,32808
normal,1,8,growth,16,direct-c,0,1024,173000,59701673571133541,7168,630784,416
normal,1,8,growth,16,reverse-c,0,1024,186000,59701673571133541,7168,630784,416
normal,1,8,growth,16,whitefoot,0,1024,191000,59701673571133541,7168,630784,416
normal,1,8,growth,16,reverse-c,1,1024,191000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,whitefoot,1,1024,190000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,direct-c,1,1024,172000,16530413350951497830,7168,630784,416
normal,1,8,growth,16,whitefoot,2,1024,191000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,direct-c,2,1024,172000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,reverse-c,2,1024,187000,1670218907956885607,7168,630784,416
normal,1,8,growth,16,direct-c,3,1024,172000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,reverse-c,3,1024,185000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,whitefoot,3,1024,190000,10765589072194551912,7168,630784,416
normal,1,8,growth,16,reverse-c,4,1024,185000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,whitefoot,4,1024,195000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,direct-c,4,1024,171000,7808198825975105641,7168,630784,416
normal,1,8,growth,16,whitefoot,5,1024,190000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,direct-c,5,1024,174000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,reverse-c,5,1024,195000,13764731325644853354,7168,630784,416
normal,1,8,growth,16,direct-c,6,1024,172000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,reverse-c,6,1024,184000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,whitefoot,6,1024,189000,8431867046325868651,7168,630784,416
normal,1,8,growth,16,reverse-c,7,1024,186000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,whitefoot,7,1024,190000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,direct-c,7,1024,171000,12634127471829442668,7168,630784,416
normal,1,8,growth,16,whitefoot,8,1024,190000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,direct-c,8,1024,172000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,reverse-c,8,1024,185000,10271008492177877101,7168,630784,416
normal,1,8,growth,16,direct-c,9,1024,172000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,reverse-c,9,1024,185000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,whitefoot,9,1024,190000,2934559836407001198,7168,630784,416
normal,1,8,growth,16,reverse-c,10,1024,185000,12399936318824347759,7168,630784,416
normal,1,8,growth,16,whitefoot,10,1024,190000,12399936318824347759,7168,630784,416
normal,1,8,growth,16,direct-c,10,1024,171000,12399936318824347759,7168,630784,416
normal,1,8,growth,256,direct-c,0,64,48000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,reverse-c,0,64,70000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,whitefoot,0,64,77000,2579303665581912421,704,535040,6176
normal,1,8,growth,256,reverse-c,1,64,70000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,whitefoot,1,64,77000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,direct-c,1,64,46000,15004863404960584294,704,535040,6176
normal,1,8,growth,256,whitefoot,2,64,77000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,direct-c,2,64,46000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,reverse-c,2,64,70000,6238444661111665511,704,535040,6176
normal,1,8,growth,256,direct-c,3,64,46000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,reverse-c,3,64,69000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,whitefoot,3,64,78000,15378485664560305256,704,535040,6176
normal,1,8,growth,256,reverse-c,4,64,69000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,whitefoot,4,64,77000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,direct-c,4,64,46000,2766610939810346345,704,535040,6176
normal,1,8,growth,256,whitefoot,5,64,78000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,direct-c,5,64,46000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,reverse-c,5,64,69000,1301900758297908842,704,535040,6176
normal,1,8,growth,256,direct-c,6,64,46000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,reverse-c,6,64,69000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,whitefoot,6,64,77000,1404462645086893931,704,535040,6176
normal,1,8,growth,256,reverse-c,7,64,69000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,whitefoot,7,64,78000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,direct-c,7,64,46000,2476260582492428396,704,535040,6176
normal,1,8,growth,256,whitefoot,8,64,78000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,direct-c,8,64,47000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,reverse-c,8,64,70000,16842734688888060269,704,535040,6176
normal,1,8,growth,256,direct-c,9,64,46000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,reverse-c,9,64,69000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,whitefoot,9,64,78000,12837902397001046638,704,535040,6176
normal,1,8,growth,256,reverse-c,10,64,69000,5765124497358273391,704,535040,6176
normal,1,8,growth,256,whitefoot,10,64,78000,5765124497358273391,704,535040,6176
normal,1,8,growth,256,direct-c,10,64,47000,5765124497358273391,704,535040,6176
normal,1,8,growth,4096,direct-c,0,4,35000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,reverse-c,0,4,52000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,whitefoot,0,4,62000,13662483684667186637,60,525216,98336
normal,1,8,growth,4096,reverse-c,1,4,52000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,whitefoot,1,4,61000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,direct-c,1,4,32000,4597654380427216870,60,525216,98336
normal,1,8,growth,4096,whitefoot,2,4,61000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,direct-c,2,4,32000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,reverse-c,2,4,52000,16760650771382120959,60,525216,98336
normal,1,8,growth,4096,direct-c,3,4,32000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,reverse-c,3,4,52000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,whitefoot,3,4,61000,5487664896997682200,60,525216,98336
normal,1,8,growth,4096,reverse-c,4,4,50000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,whitefoot,4,4,61000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,direct-c,4,4,32000,15261598176057689633,60,525216,98336
normal,1,8,growth,4096,whitefoot,5,4,61000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,direct-c,5,4,33000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,reverse-c,5,4,53000,17188691050809565226,60,525216,98336
normal,1,8,growth,4096,direct-c,6,4,32000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,reverse-c,6,4,53000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,whitefoot,6,4,61000,13477100091397777971,60,525216,98336
normal,1,8,growth,4096,reverse-c,7,4,51000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,whitefoot,7,4,61000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,direct-c,7,4,32000,17612349536294122556,60,525216,98336
normal,1,8,growth,4096,whitefoot,8,4,61000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,direct-c,8,4,32000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,reverse-c,8,4,52000,1589255794511924789,60,525216,98336
normal,1,8,growth,4096,direct-c,9,4,32000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,reverse-c,9,4,52000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,whitefoot,9,4,62000,14508270848255645742,60,525216,98336
normal,1,8,growth,4096,reverse-c,10,4,53000,13368836612186718759,60,525216,98336
normal,1,8,growth,4096,whitefoot,10,4,61000,13368836612186718759,60,525216,98336
normal,1,8,growth,4096,direct-c,10,4,32000,13368836612186718759,60,525216,98336
normal,1,8,reuse,16,direct-c,0,1024,38000,59701673571133541,2,168,168
normal,1,8,reuse,16,reverse-c,0,1024,31000,59701673571133541,2,168,168
normal,1,8,reuse,16,whitefoot,0,1024,52000,59701673571133541,2,168,168
normal,1,8,reuse,16,reverse-c,1,1024,31000,16530413350951497830,2,168,168
normal,1,8,reuse,16,whitefoot,1,1024,53000,16530413350951497830,2,168,168
normal,1,8,reuse,16,direct-c,1,1024,31000,16530413350951497830,2,168,168
normal,1,8,reuse,16,whitefoot,2,1024,51000,1670218907956885607,2,168,168
normal,1,8,reuse,16,direct-c,2,1024,29000,1670218907956885607,2,168,168
normal,1,8,reuse,16,reverse-c,2,1024,31000,1670218907956885607,2,168,168
normal,1,8,reuse,16,direct-c,3,1024,26000,10765589072194551912,2,168,168
normal,1,8,reuse,16,reverse-c,3,1024,31000,10765589072194551912,2,168,168
normal,1,8,reuse,16,whitefoot,3,1024,52000,10765589072194551912,2,168,168
normal,1,8,reuse,16,reverse-c,4,1024,31000,7808198825975105641,2,168,168
normal,1,8,reuse,16,whitefoot,4,1024,51000,7808198825975105641,2,168,168
normal,1,8,reuse,16,direct-c,4,1024,29000,7808198825975105641,2,168,168
normal,1,8,reuse,16,whitefoot,5,1024,51000,13764731325644853354,2,168,168
normal,1,8,reuse,16,direct-c,5,1024,28000,13764731325644853354,2,168,168
normal,1,8,reuse,16,reverse-c,5,1024,32000,13764731325644853354,2,168,168
normal,1,8,reuse,16,direct-c,6,1024,27000,8431867046325868651,2,168,168
normal,1,8,reuse,16,reverse-c,6,1024,31000,8431867046325868651,2,168,168
normal,1,8,reuse,16,whitefoot,6,1024,51000,8431867046325868651,2,168,168
normal,1,8,reuse,16,reverse-c,7,1024,31000,12634127471829442668,2,168,168
normal,1,8,reuse,16,whitefoot,7,1024,52000,12634127471829442668,2,168,168
normal,1,8,reuse,16,direct-c,7,1024,26000,12634127471829442668,2,168,168
normal,1,8,reuse,16,whitefoot,8,1024,51000,10271008492177877101,2,168,168
normal,1,8,reuse,16,direct-c,8,1024,27000,10271008492177877101,2,168,168
normal,1,8,reuse,16,reverse-c,8,1024,31000,10271008492177877101,2,168,168
normal,1,8,reuse,16,direct-c,9,1024,27000,2934559836407001198,2,168,168
normal,1,8,reuse,16,reverse-c,9,1024,31000,2934559836407001198,2,168,168
normal,1,8,reuse,16,whitefoot,9,1024,51000,2934559836407001198,2,168,168
normal,1,8,reuse,16,reverse-c,10,1024,31000,12399936318824347759,2,168,168
normal,1,8,reuse,16,whitefoot,10,1024,51000,12399936318824347759,2,168,168
normal,1,8,reuse,16,direct-c,10,1024,27000,12399936318824347759,2,168,168
normal,1,8,reuse,256,direct-c,0,64,24000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,reverse-c,0,64,49000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,whitefoot,0,64,53000,2579303665581912421,2,2088,2088
normal,1,8,reuse,256,reverse-c,1,64,49000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,whitefoot,1,64,54000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,direct-c,1,64,24000,15004863404960584294,2,2088,2088
normal,1,8,reuse,256,whitefoot,2,64,54000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,direct-c,2,64,24000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,reverse-c,2,64,48000,6238444661111665511,2,2088,2088
normal,1,8,reuse,256,direct-c,3,64,24000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,reverse-c,3,64,51000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,whitefoot,3,64,54000,15378485664560305256,2,2088,2088
normal,1,8,reuse,256,reverse-c,4,64,48000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,whitefoot,4,64,54000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,direct-c,4,64,24000,2766610939810346345,2,2088,2088
normal,1,8,reuse,256,whitefoot,5,64,54000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,direct-c,5,64,24000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,reverse-c,5,64,48000,1301900758297908842,2,2088,2088
normal,1,8,reuse,256,direct-c,6,64,24000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,reverse-c,6,64,48000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,whitefoot,6,64,53000,1404462645086893931,2,2088,2088
normal,1,8,reuse,256,reverse-c,7,64,48000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,whitefoot,7,64,54000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,direct-c,7,64,24000,2476260582492428396,2,2088,2088
normal,1,8,reuse,256,whitefoot,8,64,54000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,direct-c,8,64,24000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,reverse-c,8,64,49000,16842734688888060269,2,2088,2088
normal,1,8,reuse,256,direct-c,9,64,25000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,reverse-c,9,64,51000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,whitefoot,9,64,57000,12837902397001046638,2,2088,2088
normal,1,8,reuse,256,reverse-c,10,64,51000,5765124497358273391,2,2088,2088
normal,1,8,reuse,256,whitefoot,10,64,54000,5765124497358273391,2,2088,2088
normal,1,8,reuse,256,direct-c,10,64,24000,5765124497358273391,2,2088,2088
normal,1,8,reuse,4096,direct-c,0,4,28000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,reverse-c,0,4,47000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,whitefoot,0,4,54000,13662483684667186637,2,32808,32808
normal,1,8,reuse,4096,reverse-c,1,4,47000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,whitefoot,1,4,54000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,direct-c,1,4,25000,4597654380427216870,2,32808,32808
normal,1,8,reuse,4096,whitefoot,2,4,54000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,direct-c,2,4,25000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,reverse-c,2,4,45000,16760650771382120959,2,32808,32808
normal,1,8,reuse,4096,direct-c,3,4,25000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,reverse-c,3,4,46000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,whitefoot,3,4,54000,5487664896997682200,2,32808,32808
normal,1,8,reuse,4096,reverse-c,4,4,46000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,whitefoot,4,4,55000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,direct-c,4,4,25000,15261598176057689633,2,32808,32808
normal,1,8,reuse,4096,whitefoot,5,4,55000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,direct-c,5,4,26000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,reverse-c,5,4,47000,17188691050809565226,2,32808,32808
normal,1,8,reuse,4096,direct-c,6,4,25000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,reverse-c,6,4,44000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,whitefoot,6,4,54000,13477100091397777971,2,32808,32808
normal,1,8,reuse,4096,reverse-c,7,4,44000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,whitefoot,7,4,54000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,direct-c,7,4,26000,17612349536294122556,2,32808,32808
normal,1,8,reuse,4096,whitefoot,8,4,54000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,direct-c,8,4,26000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,reverse-c,8,4,47000,1589255794511924789,2,32808,32808
normal,1,8,reuse,4096,direct-c,9,4,25000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,reverse-c,9,4,46000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,whitefoot,9,4,54000,14508270848255645742,2,32808,32808
normal,1,8,reuse,4096,reverse-c,10,4,44000,13368836612186718759,2,32808,32808
normal,1,8,reuse,4096,whitefoot,10,4,54000,13368836612186718759,2,32808,32808
normal,1,8,reuse,4096,direct-c,10,4,26000,13368836612186718759,2,32808,32808
normal,1,256,reserved,16,direct-c,0,1024,680000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,0,1024,723000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,0,1024,876000,2738261762080461413,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,1,1024,722000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,1,1024,877000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,direct-c,1,1024,682000,4141449823736190566,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,2,1024,878000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,direct-c,2,1024,686000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,2,1024,738000,1554135879846812263,2048,4489216,4384
normal,1,256,reserved,16,direct-c,3,1024,683000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,3,1024,725000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,3,1024,882000,3409883887621660264,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,4,1024,724000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,4,1024,878000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,direct-c,4,1024,682000,12481193156044612201,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,5,1024,876000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,direct-c,5,1024,681000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,5,1024,728000,3783822713431418474,2048,4489216,4384
normal,1,256,reserved,16,direct-c,6,1024,681000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,6,1024,722000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,6,1024,881000,6343887565475637867,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,7,1024,722000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,7,1024,897000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,direct-c,7,1024,700000,2910412821097377388,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,8,1024,906000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,direct-c,8,1024,703000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,8,1024,747000,5648173236766077549,2048,4489216,4384
normal,1,256,reserved,16,direct-c,9,1024,704000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,9,1024,748000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,9,1024,909000,10988970196460271214,2048,4489216,4384
normal,1,256,reserved,16,reverse-c,10,1024,748000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,16,whitefoot,10,1024,908000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,16,direct-c,10,1024,715000,5796218994430933615,2048,4489216,4384
normal,1,256,reserved,256,direct-c,0,64,643000,8467096049828093317,128,4212736,65824
normal,1,256,reserved,256,reverse-c,0,64,764000,8467096049828093317,128,4212736,65824
normal,1,256,reserved,256,whitefoot,0,64,871000,8467096049828093317,128,4212736,65824
normal,1,256,reserved,256,reverse-c,1,64,717000,7585024614048427462,128,4212736,65824
normal,1,256,reserved,256,whitefoot,1,64,871000,7585024614048427462,128,4212736,65824
normal,1,256,reserved,256,direct-c,1,64,639000,7585024614048427462,128,4212736,65824
normal,1,256,reserved,256,whitefoot,2,64,871000,1285698178421161479,128,4212736,65824
normal,1,256,reserved,256,direct-c,2,64,639000,1285698178421161479,128,4212736,65824
normal,1,256,reserved,256,reverse-c,2,64,717000,1285698178421161479,128,4212736,65824
normal,1,256,reserved,256,direct-c,3,64,638000,16967852516261662280,128,4212736,65824
normal,1,256,reserved,256,reverse-c,3,64,726000,16967852516261662280,128,4212736,65824
normal,1,256,reserved,256,whitefoot,3,64,871000,16967852516261662280,128,4212736,65824
normal,1,256,reserved,256,reverse-c,4,64,718000,396480683070201481,128,4212736,65824
normal,1,256,reserved,256,whitefoot,4,64,870000,396480683070201481,128,4212736,65824
normal,1,256,reserved,256,direct-c,4,64,657000,396480683070201481,128,4212736,65824
